MOD_MAKER,MOD_MODEL,MOD_POWER,MOD_QNT,INV_MAKER,INV_POWER,INV_QNT,TOTAL_kWh,inv_total_power,kWp,ISF,CITY_IBGE,monocristalline,p_type,monofacial,TC_Isc,TC_Voc,TC_Pmax,module_efficiency,INV_MODEL,inv_max_efficiency,inv_Euro_efficiency,number_of_MPPTs,number_of_DC_inputs,DC_inputs_over_MPPTs,geocodigo,latitude,longitude,diffuse,direct_normal,global_horizontal,tilted_latitude,final_yield,hours_peak_sun,PR_GHI,CUF,total_number_of_MPPTs,total_number_of_DC_inputs,outliers,final_yield_estimated,Tmax_mean,Tmax_median,Tmax_min,Tmax_max,Tmax_sd,Tmax_var,Tmax_sum,Tmax_skew,Tmax_kurt,Tmin_mean,Tmin_median,Tmin_min,Tmin_max,Tmin_sd,Tmin_var,Tmin_sum,Tmin_skew,Tmin_kurt,prec_mean,prec_median,prec_min,prec_max,prec_sd,prec_var,prec_sum,prec_skew,prec_kurt,RH_mean,RH_median,RH_min,RH_max,RH_sd,RH_var,RH_sum,RH_skew,RH_kurt,WS_mean,WS_median,WS_min,WS_max,WS_sd,WS_var,WS_sum,WS_skew,WS_kurt
DAH,DHM72X10-FS,555,17,SAJ,8,1,9386.17,8,9.435,1.179375,Jaru,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-S2-3,98.3,97.8,2,3,1.5,1100114,-10.4359487678844,-62.476230708131595,2163,3207,4561,4621,994.8245892951775,1664.765,59.757658846454454,13.393507420091325,2,3,FALSE,1290.606131764186,33.0024528503418,32.910701751708984,19.571672439575195,38.07199478149414,2.5968871116638184,6.74382209777832,12045.8955078125,-0.578345000743866,4.113432884216309,22.23500633239746,22.596668243408203,12.496261596679688,25.126041412353516,1.7208439111709595,2.961303949356079,8115.77783203125,-1.8944331407546997,7.931662559509277,5.085282325744629,1.7166661024093628,0,69.49064636230469,8.243807792663574,67.96036529541016,1856.128173828125,3.119357109069824,17.192007064819336,77.424224853515625,78.3464584350586,56.69291305541992,92.519683837890625,8.455436706542969,71.49440002441406,28259.841796875,-0.34311291575431824,1.9498363733291626,0.8408477902412415,0.8267716765403748,0.4133858382701874,2.4803149700164795,0.20208169519901276,0.04083700850605965,306.9094543457031,1.9916249513626099,15.329007148742676
HONOR,HY-M10-156H,605,8,DEYE,2,2,5931.1,4,4.84,1.21,Rolim de Moura,TRUE,TRUE,TRUE,0.05,-0.28,-0.36,21.6,SUN-G3,96.5,95,3,3,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1225.4338842975208,1691.41,72.45043391593526,16.926655251141554,6,6,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
DAH,DHM72X10-FS,555,8,SAJ,4,1,6734.46,4,4.44,1.11,Chupinguaia,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-S2,98.9,97.5,2,2,1,1100924,-12.553256666666599,-60.9026416666666,2105,3605,4726,4814,1516.7702702702702,1724.99,87.92922105463047,19.21934931506849,2,2,FALSE,1337.2954568554137,32.848567962646484,32.77397918701172,17.87972640991211,38.892330169677734,2.6934938430786133,7.254908561706543,11989.7275390625,-0.6998723149299622,5.124523639678955,21.74079132080078,21.89596176147461,10.163426399230957,25.382396697998047,2.0018703937530518,4.007485389709473,7935.388671875,-1.6452370882034302,8.51667594909668,4.580930709838867,1.6823328733444214,0,52.48878479003906,6.997643947601318,48.96702194213867,1672.0396728515625,2.6284801959991455,12.939122200012207,73.974761962890625,75.5905532836914,49.606300354003906,91.33858489990234,10.248818397521973,105.03827667236328,27000.787109375,-0.4778600335121155,2.1859638690948486,1.0016719102859497,1.003937005996704,0.29527559876441956,2.4803149700164795,0.33091750741004944,0.10950639843940735,365.6102294921875,0.6514187455177307,4.7844672203063965
OSDA,ODA575-36V-MH,575,23,SAJ,10,1,18243,10,13.225,1.3225,Ministro Andreazza,TRUE,FALSE,TRUE,0.046,-0.25,-0.3,22.26,R6-S3,98.2,98.7,3,3,1,1101203,-11.1974583333333,-61.51672,2159,3288,4592,4662,1379.4328922495274,1676.08,82.30113671480642,20.825342465753423,3,3,FALSE,1299.3780655692044,32.620750427246094,32.53471374511719,18.665884017944336,39.063236236572266,2.9384067058563232,8.634233474731445,11906.57421875,-0.43457549810409546,3.8284220695495605,21.414575576782227,21.588335037231445,10.838496208190918,25.19440269470215,1.9711487293243408,3.885427236557007,7816.3203125,-1.3162140846252441,6.6068315505981445,4.307994842529297,1.6342661380767822,0,34.19599151611328,6.023613929748535,36.28392791748047,1572.4180908203125,2.0045738220214844,7.614063262939453,76.12986755371094,76.77165222167969,52.362205505371094,91.73228454589844,9.75894832611084,95.23707580566406,27787.40234375,-0.36269742250442505,2.032449245452881,0.8322727084159851,0.8267716765403748,0.35433071851730347,2.539370059967041,0.25679731369018555,0.0659448504447937,303.779541015625,1.5280879735946655,10.541836738586426
ERA SOLAR,ERAPro-72HC,580,10,RENAC,6,1,8331.7,6,5.8,0.966666666666667,Rolim de Moura,TRUE,FALSE,TRUE,0.043,-0.24,-0.3,22.45,NAC-DS,97.8,97.2,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1436.5000000000002,1691.41,84.92914195848435,15.851788432267885,2,2,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
DAH,DHM72X10-FS,555,16,SAJ,8,1,11306.73,8,8.88,1.11,Jaru,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-S2-3,98.3,97.8,2,3,1.5,1100114,-10.4359487678844,-62.476230708131595,2163,3207,4561,4621,1273.2804054054052,1664.765,76.48409267406542,16.134032534246575,2,3,FALSE,1290.606131764186,33.0024528503418,32.910701751708984,19.571672439575195,38.07199478149414,2.5968871116638184,6.74382209777832,12045.8955078125,-0.578345000743866,4.113432884216309,22.23500633239746,22.596668243408203,12.496261596679688,25.126041412353516,1.7208439111709595,2.961303949356079,8115.77783203125,-1.8944331407546997,7.931662559509277,5.085282325744629,1.7166661024093628,0,69.49064636230469,8.243807792663574,67.96036529541016,1856.128173828125,3.119357109069824,17.192007064819336,77.424224853515625,78.3464584350586,56.69291305541992,92.519683837890625,8.455436706542969,71.49440002441406,28259.841796875,-0.34311291575431824,1.9498363733291626,0.8408477902412415,0.8267716765403748,0.4133858382701874,2.4803149700164795,0.20208169519901276,0.04083700850605965,306.9094543457031,1.9916249513626099,15.329007148742676
SUNOVA,SS-555-72MDH,555,35,SAJ,8,2,22778.47,16,19.425,1.2140625,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1172.6368082368083,1642.865,71.37755130438644,16.2517622716895,4,6,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,12,SAJ,8,1,8800.31,8,6.66,0.8325,Cacoal,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1321.3678678678677,1687.03,78.32509604855088,12.55751997716895,2,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
RESUN,RS8I-M-F30,560,12,SAJ,5,1,8585.8,5,6.72,1.344,Cacoal,TRUE,TRUE,TRUE,0.05,-0.32,-0.39,21.68,R5-S2-15,98.1,97.6,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1277.6488095238094,1687.03,75.73361526017969,19.60228310502283,2,2,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-555-72MDH,555,16,SAJ,6,1,9600.18,6,8.88,1.48,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1081.1013513513512,1709.66,63.234874264552666,18.265182648401826,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,40,SAJ,10,2,31586.15,20,22.2,1.11,Santa Luzia D'Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100296,-11.907932777777798,-61.77747888888889,2127,3465,4666,4746,1422.7995495495497,1703.09,83.54224084162021,18.028624429223743,6,6,FALSE,1320.3175204586037,33.054237365722656,32.910701751708984,18.8196964263916,39.097415924072266,2.802809715270996,7.855742931365967,12064.796875,-0.5739033222198486,4.423735618591309,21.74135398864746,21.998504638671875,11.060670852661133,25.331125259399414,1.988830804824829,3.9554481506347656,7935.59375,-1.3744341135025024,6.568479537963867,4.39327335357666,1.6411328315734863,0,41.52958679199219,6.650291442871094,44.226375579833984,1603.544677734375,2.5792579650878906,11.162006378173828,75.12889862060547,76.3779525756836,51.968502044677734,91.33858489990234,9.250659942626953,85.57470703125,27422.046875,-0.4145897328853607,2.1299149990081787,0.9565311074256897,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3158721923828125,0.09977524727582932,349.13385009765625,1.324853777885437,8.310249328613281
SUNOVA,SS-555-72MDH,555,21,SAJ,8,1,16423.27,8,11.655,1.456875,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-15,98.3,97.8,2,3,1.5,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1409.1179751179752,1709.66,82.42094773919816,23.435031392694064,2,3,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
ERA SOLAR,ERAPro-72HC,580,10,RENAC,6,1,5912,6,5.8,0.966666666666667,São Miguel do Guaporé,TRUE,FALSE,TRUE,0.043,-0.24,-0.3,22.45,NAC-DS,97.8,97.2,2,2,1,1100320,-11.697015026635432,-62.717714034138154,2112,3393,4611,4684,1019.3103448275863,1683.015,60.56454308651951,11.248097412480975,2,2,FALSE,1304.7544120948612,33.34233856201172,33.149967193603516,19.366588592529297,38.926509857177734,2.659182071685791,7.071249485015869,12169.9541015625,-0.5911766886711121,4.504109859466553,22.226930618286133,22.528305053710938,11.855372428894043,25.41657829284668,1.8624658584594727,3.4687790870666504,8112.82958984375,-1.6415855884552002,7.340482711791992,4.838891506195068,2.162999391555786,0,56.691184997558594,7.24722957611084,52.522335052490234,1766.1954345703125,2.617154598236084,12.771377563476562,76.38658142089844,77.16535186767578,52.362205505371094,91.73228454589844,9.40617561340332,88.47615051269531,27881.1015625,-0.43286824226379395,2.119539976119995,0.8885772824287415,0.8858267664909363,0.35433071851730347,2.7165353298187256,0.25223055481910706,0.06362024694681168,324.3307189941406,1.5651763677597046,11.856656074523926
SUNOVA,SS-555-72MDH,555,18,SAJ,8,1,12373.95,8,9.99,1.24875,Cerejeiras,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1238.6336336336337,1739.955,71.18768207417052,17.656892123287673,2,3,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-555-72MDH,555,11,SAJ,6,1,7491.97,6,6.105,1.0175,Rolim de Moura,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1227.1859131859133,1691.41,72.55401784226846,14.254128614916286,2,2,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
ERA SOLAR,ESPHSC555,555,13,RENAC,6,1,9039.6,6,7.215,1.2025,Rolim de Moura,TRUE,TRUE,TRUE,0.045,-0.275,-0.35,21.5,NAC-DS,97.8,97.2,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1252.889812889813,1691.41,74.07369076036045,17.1986301369863,2,2,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
SINE,SN-144M,555,12,SAJ,7,1,8451.6,7,6.66,0.951428571428571,Cacoal,TRUE,TRUE,TRUE,0.06,-0.3,-0.39,21.48,R5-S2-3,98.2,97.7,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1269.009009009009,1687.03,75.22148444360855,13.782778864970647,2,2,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-555-72MDH,555,24,SAJ,10,1,18126.02,10,13.32,1.332,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1360.8123123123123,1642.865,82.83165764151724,20.691803652968037,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,20,SAJ,10,1,15708.9,10,11.1,1.11,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1415.2162162162163,1642.865,86.14318378054291,17.93253424657534,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,22,SAJ,10,1,16135.69,10,12.21,1.221,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1321.5143325143324,1642.865,80.43961813748132,18.419737442922372,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,10932.74,8,8.88,1.11,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1231.1644144144143,1642.865,74.94008420743118,15.60037100456621,2,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,38,WEG,20,1,33930.8,20,22.04,1.102,Cacoal,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,SIW400G,98.6,97.8,2,4,2,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1539.5099818511799,1687.03,91.25563753170837,19.366894977168954,2,4,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-555-72MDH,555,10,SAJ,4,1,8563.06,4,5.55,1.3875,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2,98.9,97.5,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1542.8936936936936,1709.66,90.245644964127,24.437956621004563,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,16,SAJ,7,1,12045.64,7,8.88,1.26857142857143,Corumbiara,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.2,97.7,2,2,1,1100072,-12.9982016666667,-60.942153333333295,2089,3660,4728,4820,1356.490990990991,1725.72,78.60435012580204,19.643900848010436,2,2,FALSE,1337.861388068641,32.654510498046875,32.60307693481445,17.45246696472168,38.72142791748047,2.7173502445220947,7.3839921951293945,11918.896484375,-0.7457647919654846,5.358573913574219,21.48874282836914,21.70796775817871,9.736167907714844,25.69002342224121,2.07326078414917,4.298410415649414,7843.3916015625,-1.6556035280227661,8.373135566711426,4.592331409454346,1.5793328285217285,0,75.53330993652344,7.803380012512207,60.892738342285156,1676.200927734375,3.8559887409210205,26.462997436523438,73.495849609375,74.80314636230469,50.393699645996094,91.33858489990234,10.30210018157959,106.13327026367188,26825.984375,-0.32367947697639465,1.9019447565078735,1.063153862953186,1.0629920959472656,0.29527559876441956,2.8346457481384277,0.38485532999038696,0.14811362326145172,388.0511779785156,0.7172104120254517,4.561348915100098
